id,name,機構統一編號,資料來源系統代號,資料來源系統,原機構代碼,主類別,次類別,address,許可狀態
FWA00028082,新北市私立宇宥托嬰中心,41123174,C05,托育服務整合資訊系統,CW10306009,T07,T0701,新北市新莊區幸福路840號,C04
FWA00028091,新北市私立育圃小寶貝托嬰中心,41051333,C05,托育服務整合資訊系統,CW10306001,T07,T0701,新北市中和區中和路310號及310號2樓,C04
FWA00028127,新北市私立陽光貝兒托嬰中心,41124547,C05,托育服務整合資訊系統,CW10306007,T07,T0701,新北市板橋區區運路101號1樓,C04
FWA00028136,新北市私立熊堡托嬰中心,41143241,C05,托育服務整合資訊系統,CW10308005,T07,T0701,新北市永和區保福路2段16巷2號1樓,C04
FWA00028154,新北市私立皇家貴族托嬰中心,41136993,C05,托育服務整合資訊系統,CW10307009,T07,T0701,新北市板橋區金門街215巷6、8號1樓,C04
FWA00028163,新北市私立嚕啦啦托嬰中心,41145037,C05,托育服務整合資訊系統,CW10307011,T07,T0701,新北市新店區北新路一段10號3號,C04
FWA00028181,新北市政府委託新北市幼兒托育職業工會辦理三重台北橋公共托育中心,82019956,C05,托育服務整合資訊系統,CW10302009,T07,T0701,新北市三重區新北市三重區重新路一段108號2樓,C04
FWA00028226,新北市私立欣和托嬰中心,2926554,C05,托育服務整合資訊系統,CW10301002,T07,T0701,新北市土城區新北市土城區金城路2段253號2樓,C04
FWA00028235,新北市私立成真貝爾托嬰中心,2974507,C05,托育服務整合資訊系統,CW10301005,T07,T0701,新北市中和區中正路277號2樓,C04
FWA00028244,新北市政府委託社團法人中華民國學前教育發展學會辦理中和連城公共托育中心,2923796,C05,托育服務整合資訊系統,CW10212001,T07,T0701,新北市中和區新北市中和區中和路100號(第2、3層部分),C04
FWA00028253,新北市政府委託財團法人中華民國唐氏症基金會辦理新莊裕民公共托育中心,2939235,C05,托育服務整合資訊系統,CW10212008,T07,T0701,新北市新莊區中正路新生巷66號1~3樓,C04
FWA00028262,新北市私立親親寶貝托嬰中心,2520421,C05,托育服務整合資訊系統,CW10212003,T07,T0701,新北市新莊區中平路377巷12號1樓,C04
FWA00028280,新北市政府委託社團法人新北市生命小鬥士愛心協會辦理汐止北峰公共托育中心,1837132,C05,托育服務整合資訊系統,CW10209001,T07,T0701,新北市汐止區中興路250號2樓,C04
FWA00028299,新北市私立璦俐兒托嬰中心,42202366,C05,托育服務整合資訊系統,CW10208007,T07,T0701,新北市三峽區新北市三峽區大學路89號,C04
FWA00028307,新北市私立新莊小天使托嬰中心,1221001,C05,托育服務整合資訊系統,CW10208002,T07,T0701,新北市新莊區新北市新莊區思源路166巷29、31號1、2樓,C04
FWA00028316,新北市私立米綺托嬰中心,2893478,C05,托育服務整合資訊系統,CW10211002,T07,T0701,新北市板橋區板橋區中山路二段113號3樓之1,C08
FWA00028325,新北市政府委託社團法人新北市嬰幼兒托育協會辦理新店新和公共托育中心,2755405,C05,托育服務整合資訊系統,CW10211003,T07,T0701,新北市新店區新北市新店區安和路三段100號(第二ˋ三層部分),C04
FWA00028343,新北市私立愛兒館托嬰中心,39993935,C05,托育服務整合資訊系統,CW10210008,T07,T0701,新北市新店區新北市新店區中興路一段266-1號1樓,C04
FWA00028352,新北市政府委託社團法人新北市兒童托教服務協會辦理鶯歌昌福公共托育中心,2702512,C05,托育服務整合資訊系統,CW10210010,T07,T0701,新北市鶯歌區新北市鶯歌區永明街22號(第一ˋ二層部分),C04
FWA00028361,新北市私立日光托嬰中心,1895287,C05,托育服務整合資訊系統,CW10209004,T07,T0701,新北市中和區中正路78號(1層、2層),C04
FWA00028370,新北市私立吉尼斯托嬰中心,37992045,C05,托育服務整合資訊系統,CW10205008,T07,T0701,新北市板橋區新北市板橋區實踐路34號2樓之1,C04
FWA00028389,新北市私立樂樂托嬰中心,37972478,C05,托育服務整合資訊系統,CW10204003,T07,T0701,新北市中和區中正路839巷1、3號(1、2樓),C04
FWA00028398,新北市政府委託社團法人中華民國學前教育發展學會辦理蘆洲長安公共托育中心,82344051,C05,托育服務整合資訊系統,CW10207006,T07,T0701,新北市蘆洲區長安街96號2樓,C04
FWA00028406,私立佳園托嬰中心,39981071,C05,托育服務整合資訊系統,CW10207008,T07,T0701,新北市三峽區新北市三峽區大學路105號1ˋ2樓,C04
FWA00028415,新北市私立捧馨園二館托嬰中心,39957190,C05,托育服務整合資訊系統,CW10206005,T07,T0701,新北市板橋區四川路1段139號2樓,C04
FWA00028433,新北市私立愛麗笙托嬰中心,39991922,C05,托育服務整合資訊系統,CW10203006,T07,T0701,新北市三重區新北市三重區信賢街23號,C04
FWA00028442,新北市私立欣欣寶貝屋托嬰中心,41144662,C05,托育服務整合資訊系統,CW10203007,T07,T0701,新北市鶯歌區鶯歌區德昌二街49號(1、2、3樓),C04
FWA00028451,新北市私立心欣托嬰中心,50565050,C05,托育服務整合資訊系統,CW10504004,T07,T0701,新北市林口區佳林路211號1、2樓,C04
FWA00028460,新北市政府委託社團法人新北市中華國際嬰幼兒發展學會辦理林口忠孝公共托育中心,49796080,C05,托育服務整合資訊系統,CW10502004,T07,T0701,新北市林口區忠孝二路55號1樓,C04
FWA00028479,新北市政府委託社團法人新北市嬰幼兒托育協會辦理新店柴埕公共托育中心,50089401,C05,托育服務整合資訊系統,CW10502006,T07,T0701,新北市新店區安民街79號1、2樓及夾層,C04
FWA00028488,新北市政府委託財團法人新北市大樹社會福利基金會辦理蘆洲集賢公共托育中心,50512322,C05,托育服務整合資訊系統,CW10503002,T07,T0701,新北市蘆洲區集賢路245號3樓,C04
FWA00028497,新北市私立卡爾斯登托嬰中心,50553435,C05,托育服務整合資訊系統,CW10503003,T07,T0701,新北市板橋區莊敬路42之4號3樓,C04
FWA00028523,新北市私立貝格爾托嬰中心,42063385,C05,托育服務整合資訊系統,CW10407009,T07,T0701,新北市新店區新北市新店區安康路2段238號2樓,C04
FWA00028532,新北市政府委託中華民國文教產業發展暨補習服務品保協會辦理三峽中園公共托育中心,42085634,C05,托育服務整合資訊系統,CW10408001,T07,T0701,新北市三峽區弘園街22號1樓,C04
FWA00028541,新北市私立小小世界托嬰中心,42084305,C05,托育服務整合資訊系統,CW10408002,T07,T0701,新北市板橋區板橋區長江路2段181號1樓,C04
FWA00028550,新北市私立香柏樹托嬰中心,42085418,C05,托育服務整合資訊系統,CW10408003,T07,T0701,新北市新莊區頭前路115號2樓,C04
FWA00028569,新北市政府委託社團法人新北市大愛關懷協會辦理新店青潭公共托育中心(托嬰中心),42099010,C05,托育服務整合資訊系統,CW10408012,T07,T0701,新北市新店區北宜路2段80號,C04
FWA00028578,新北市政府委託社團法人新北市生命小鬥士愛心協會辦理三重三光公共托育中心,42215030,C05,托育服務整合資訊系統,CW10411007,T07,T0701,新北市三重區大同南路157號,C04
FWA00028587,新北市私立魔法寶貝托嬰中心,42215003,C05,托育服務整合資訊系統,CW10411008,T07,T0701,新北市新店區北新路1段351號3樓,C04
FWA00028596,私立比佛利托嬰中心,42209966,C05,托育服務整合資訊系統,CW10410008,T07,T0701,新北市泰山區仁義路11巷7號,C04
FWA00028604,新北市政府委託社團法人中華民國學前教育發展學會辦理蘆洲成功公共托育中心托嬰中心,42204596,C05,托育服務整合資訊系統,CW10411001,T07,T0701,新北市蘆洲區長安街311號,C04
FWA00028613,新北市私立小寶貝托嬰中心,42208002,C05,托育服務整合資訊系統,CW10411002,T07,T0701,新北市永和區永平路51號3樓及51號3樓之1,C04
FWA00028631,一零四資訊科技股份有限公司附設新北市私立希望搖籃托嬰中心,84598349,C05,托育服務整合資訊系統,CW10408010,T07,T0701,新北市新店區寶中路119號2樓,C04
FWA00028640,新北市政府委託中華民國婦幼關懷教育推廣協會辦理板橋國光公共托育中心,42202719,C05,托育服務整合資訊系統,CW10410004,T07,T0701,新北市板橋區中正路325巷30號1樓,C04
FWA00028659,新北市私立榕榕園托嬰中心,42210534,C05,托育服務整合資訊系統,CW10409005,T07,T0701,新北市蘆洲區重陽街15號2樓、17號夾層及2樓,C04
FWA00028668,新北市私立全能貝兒托嬰中心,42163455,C05,托育服務整合資訊系統,CW10409007,T07,T0701,新北市土城區學府路1段280巷17號2樓,C04
FWA00028677,新北市私立快樂小象三峽托嬰中心,50581039,C05,托育服務整合資訊系統,CW10409008,T07,T0701,新北市三峽區大義路23號1、2樓及25號1、2樓,C04
FWA00028712,新北市私立愛樂分托嬰中心,42010249,C05,托育服務整合資訊系統,CW10406005,T07,T0701,新北市中和區壽德街17號1樓,C04
FWA00028721,新北市私立微笑寶貝托嬰中心,41419985,C05,托育服務整合資訊系統,CW10401011,T07,T0701,新北市新莊區富國路100號3樓,C04
FWA00028730,新北市私立塏地安托嬰中心,41415290,C05,托育服務整合資訊系統,CW10401004,T07,T0701,新北市新莊區化成路492巷5號1樓,C04
FWA00028749,新北市私立童話世界貝兒托嬰中心,41363053,C05,托育服務整合資訊系統,CW10401005,T07,T0701,新北市永和區得和路241號2樓,C04
FWA00028758,新北市私立文心坊托嬰中心,41361626,C05,托育服務整合資訊系統,CW10401007,T07,T0701,新北市板橋區中正路191號2樓,C04
FWA00028767,新北市私立巧可優質托嬰中心,41420364,C05,托育服務整合資訊系統,CW10401008,T07,T0701,新北市新莊區後港一路65巷7號1、2樓,C04
FWA00028776,新北市政府委託社團法人中華民國學前教育發展學會辦理中和民享公共托育中心,41135312,C05,托育服務整合資訊系統,CW10307013,T07,T0701,新北市中和區民享街37號2樓（部分）,C04
FWA00028785,新北市私立親親寶貝雙鳳園托嬰中心,41158567,C05,托育服務整合資訊系統,CW10312004,T07,T0701,新北市新莊區新北大道七段492號2樓,C04
FWA00028802,新北市私立巧莘茵菲特國際托嬰中心,91325581,C05,托育服務整合資訊系統,CW10309009,T07,T0701,新北市三峽區大德路487號(第一層及夾層),C04
FWA00028811,新北市私立小荳芽托嬰中心,41190052,C05,托育服務整合資訊系統,CW10309010,T07,T0701,新北市板橋區四川路二段53號2樓,C04
FWA00028820,新北市私立青子園托嬰中心,41207928,C05,托育服務整合資訊系統,CW10310001,T07,T0701,新北市八里區中山路二段447巷30、32號1樓,C04
FWA00028839,新北市政府委託財團法人新北市大樹社會福利基金會辦理中和錦和公共托育中心(托嬰中心),41174905,C05,托育服務整合資訊系統,CW10310002,T07,T0701,新北市中和區圓通路292號（八德樓第二層、第三層部分）,C04
FWA00028848,新北市私立快樂腳托嬰中心,41213323,C05,托育服務整合資訊系統,CW10310013,T07,T0701,新北市土城區龍山二街89號及89號2樓,C04
FWA00028857,新北市政府委託耕莘健康管理專科學校辦理新店北新公共托育中心,50220423,C05,托育服務整合資訊系統,CW10310014,T07,T0701,新北市新店區寶橋路8號2樓,C04
FWA00028866,新北市私立畝心屋托嬰中心,41189490,C05,托育服務整合資訊系統,CW10309003,T07,T0701,新北市永和區秀朗路2段235號1樓及成功路2段56號2樓之5,C04
FWA00028875,新北市政府委託中華民國文教產業發展暨補習服務品保協會辦理三峽光明公共托育中心,41165188,C05,托育服務整合資訊系統,CW10309005,T07,T0701,新北市三峽區光明路71號2樓,C04
FWA00028884,新北市私立小寶寶托嬰中心,41172483,C05,托育服務整合資訊系統,CW10309006,T07,T0701,新北市新莊區中平路108號3樓之1,C04
FWA00028910,新北市私立媽咪小墅托嬰中心,87323843,C05,托育服務整合資訊系統,CW10902013,T07,T0701,新北市鶯歌區國中街55號1樓,C04
FWA00028929,新北市政府委託新北市土城幼兒教保協會辦理中和自強公共托育中心,85422635,C05,托育服務整合資訊系統,CW10903009,T07,T0701,新北市中和區莒光路200號(春暉樓2、3樓),C04
FWA00028938,新北市政府委託社團法人中華童心幸福關懷協會辦理樹林保順公共托育中心,87322099,C05,托育服務整合資訊系統,CW10903010,T07,T0701,新北市樹林區保順街88號2樓,C04
FWA00028947,新北市私立陽光貝兒史丹佛一園托嬰中心,87333883,C05,托育服務整合資訊系統,CW10903011,T07,T0701,新北市板橋區新府路1-3號,C04
FWA00028956,新北市私立小熊星球托嬰中心,87354916,C05,托育服務整合資訊系統,CW10904011,T07,T0701,新北市永和區民權路5號2樓,C04
FWA00028974,新北市私立豐悅兒坪頂托嬰中心,87358700,C05,托育服務整合資訊系統,CW10905001,T07,T0701,新北市淡水區坪頂路39之2號1樓及2樓,C04
FWA00028983,新北市私立安貝托嬰中心,87334953,C05,托育服務整合資訊系統,CW10904004,T07,T0701,新北市三重區龍濱路281之1號1樓及2樓,C04
FWA00029009,新北市私立陽光貝兒史丹佛二園托嬰中心,87333899,C05,托育服務整合資訊系統,CW10904001,T07,T0701,新北市板橋區新府路1-1號,C04
FWA00029036,新北市私立甜寶兒托嬰中心,87361655,C05,托育服務整合資訊系統,CW10905005,T07,T0701,新北市三重區三和路三段69號1樓及1樓夾層,C04
FWA00029054,私立艾璐兒土城托嬰中心,87371751,C05,托育服務整合資訊系統,CW10907002,T07,T0701,新北市土城區明德路二段92號3樓及92號3樓之1,C04
FWA00029063,新北市私立吉米貝爾托嬰中心,87387727,C05,托育服務整合資訊系統,CW10907007,T07,T0701,新北市新莊區29鄰中原路518號、520號1樓,C04
FWA00029072,新北市私立欣欣寶貝屋鶯桃托嬰中心,87460867,C05,托育服務整合資訊系統,CW10909008,T07,T0701,新北市鶯歌區新北市鶯歌區鶯桃路二段11號2樓,C04
FWA00029081,新北市政府委託新北市幼兒托育職業工會辦理三重三和公共托育中心,87430576,C05,托育服務整合資訊系統,CW10908019,T07,T0701,新北市三重區重新路一段87號2樓,C04
FWA00029090,新北市私立愛貝比峰廷托嬰中心,87516784,C05,托育服務整合資訊系統,CW10910008,T07,T0701,新北市土城區峯延街58號1、2樓,C04
FWA00029108,新北市政府委託社團法人新北市中華國際嬰幼兒發展學會辦理樹林彭福公共托育中心,87557291,C05,托育服務整合資訊系統,CW11001003,T07,T0701,新北市樹林區忠孝街30號3樓,C04
FWA00029117,新北市政府委託社團法人新北市中華國際嬰幼兒發展學會辦理三重六張公共托育中心,87551085,C05,托育服務整合資訊系統,CW11001005,T07,T0701,新北市三重區六張街66號2樓,C04
FWA00029126,新北市政府委託社團法人中華青山春社會福利協進會辦理三重開元公共托育中心,87551058,C05,托育服務整合資訊系統,CW11001006,T07,T0701,新北市三重區開元街1號3樓,C04
FWA00029144,新北市私立企鵝家族托嬰中心,,C05,托育服務整合資訊系統,CW10912021,T07,T0701,新北市樹林區啟智街135之1號1樓,C04
FWA00029153,新北市私立米樂托嬰中心,87547219,C05,托育服務整合資訊系統,CW10912022,T07,T0701,新北市永和區永貞路112號1、2樓,C04
FWA00029171,新北市私立貝爾的家托嬰中心,87545578,C05,托育服務整合資訊系統,CW10912014,T07,T0701,新北市板橋區新北市板橋區中山路１段168號2樓,C04
FWA00029180,新北市政府委託社團法人新北市幼兒教保發展協會辦理林口西林公共托育中心,87522527,C05,托育服務整合資訊系統,CW10910015,T07,T0701,新北市林口區新北市林口區林口路15號2樓,C04
FWA00029199,新北市私立天使之丘托嬰中心,87523032,C05,托育服務整合資訊系統,CW10910013,T07,T0701,新北市林口區文化二路一段241巷28號1樓、1樓夾層,C04
FWA00029207,新北市私立快樂城堡托嬰中心,87523434,C05,托育服務整合資訊系統,CW10911001,T07,T0701,新北市板橋區忠孝路28號3樓,C04
FWA00029216,新北市政府委託社團法人中華青山春社會福利協進會辦理汐止金龍公共托育中心,87544249,C05,托育服務整合資訊系統,CW10912009,T07,T0701,新北市汐止區明峰街201號(1層),C04
FWA00029234,私立童馨托嬰中心,85289469,C05,托育服務整合資訊系統,CW10809003,T07,T0701,新北市新莊區福前街502號及502號1樓及2樓,C04
FWA00029243,新北市私立幸福晟光托嬰中心,85290445,C05,托育服務整合資訊系統,CW10809009,T07,T0701,新北市板橋區漢生東路171號2樓,C04
FWA00029270,新北市政府委託社團法人中華利仁社會福利協會辦理土城永豐公共托育中心,85293837,C05,托育服務整合資訊系統,CW10810001,T07,T0701,新北市土城區永豐路13巷53號1、2樓,C04
FWA00029289,新北市私立永冠寶貝托嬰中心,85297539,C05,托育服務整合資訊系統,CW10810003,T07,T0701,新北市土城區清水路211號,C04
FWA00029298,新北市私立畝心屋禾風花園托嬰中心,85352053,C05,托育服務整合資訊系統,CW10811009,T07,T0701,新北市永和區民樂街58號1樓,C04
FWA00029306,新北市私立板橋愛樂分托嬰中心,85350082,C05,托育服務整合資訊系統,CW10811012,T07,T0701,新北市板橋區中山路2段365號2樓,C04
FWA00029324,新北市私立魔法寶貝夢想托嬰中心,85315348,C05,托育服務整合資訊系統,CW10812001,T07,T0701,新北市新店區北新路1段351號2樓,C04
FWA00029342,新北市私立小熊森林國際托嬰中心,85352791,C05,托育服務整合資訊系統,CW10812007,T07,T0701,新北市蘆洲區集賢路222-5號,C04
FWA00029351,新北市政府委託新北市土城幼兒教保協會辦理新北市板橋溪崑公共托育中心(托嬰中心),85356918,C05,托育服務整合資訊系統,CW10812008,T07,T0701,新北市板橋區大觀路3段50巷30號3樓,C04
FWA00029379,新北市政府委託中華民國婦幼關懷教育推廣協會辦理板橋新埔公共托育中心(托嬰中心),85362849,C05,托育服務整合資訊系統,CW10901005,T07,T0701,新北市板橋區新海路181號3樓(信義樓),C04
FWA00029397,新北市私立木樂地國際托嬰中心,,C05,托育服務整合資訊系統,CW10901010,T07,T0701,新北市樹林區新北市樹林區大義路396號2樓,C05
FWA00029405,私立哈妮托嬰中心,85364059,C05,托育服務整合資訊系統,CW10901008,T07,T0701,新北市汐止區建成路56巷69弄15號1、2樓,C04
FWA00029414,新北市私立馨愛寶貝國際托嬰中心,85404947,C05,托育服務整合資訊系統,CW10902003,T07,T0701,新北市淡水區中山北路二段381巷125號1樓及1樓夾層,C04
FWA00029432,新北市私立靚寶貝托嬰中心,,C05,托育服務整合資訊系統,CW10902008,T07,T0701,新北市樹林區大安路585號2樓,C04
FWA00029441,新北市政府委託社團法人中華青山春社會福利協進會辦理金山金美公共托育中心,85406277,C05,托育服務整合資訊系統,CW10902009,T07,T0701,新北市金山區忠孝一路111號,C04
FWA00029450,新北市政府委託社團法人中華青山春社會福利協進會辦理三芝公共托育中心,85406282,C05,托育服務整合資訊系統,CW10902010,T07,T0701,新北市三芝區育英街22號1樓及2樓,C04
FWA00029478,新北市私立小哈佛托嬰中心,,C05,托育服務整合資訊系統,CW10807009,T07,T0701,新北市樹林區學勤路420號,C04
FWA00029504,新北市私立童話世界貝蒂托嬰中心,85282965,C05,托育服務整合資訊系統,CW10808011,T07,T0701,新北市中和區宜安路99號2樓,C04
FWA00029513,新北市政府委託社團法人新北市中華國際嬰幼兒發展學會辦理林口湖北公共托育中心,85283991,C05,托育服務整合資訊系統,CW10808008,T07,T0701,新北市林口區後湖17-6號2樓,C04
FWA00029522,新北市私立葡萄園托嬰中心,85273810,C05,托育服務整合資訊系統,CW10807013,T07,T0701,新北市永和區永和路1段110巷8號3樓,C04
FWA00029540,新北市私立幼華托嬰中心,85315023,C05,托育服務整合資訊系統,CW10805001,T07,T0701,新北市板橋區大仁街74號1樓,C04
FWA00029559,新北市私立艾寶貝長興托嬰中心,82346662,C05,托育服務整合資訊系統,CW10803007,T07,T0701,新北市蘆洲區長興路101號1樓及1樓夾層,C04
FWA00029577,新北市私立寶貝王國托嬰中心,82345235,C05,托育服務整合資訊系統,CW10803003,T07,T0701,新北市板橋區國慶路165-1號2樓,C04
FWA00029586,新北市私立愛托比托嬰中心,92570034,C05,托育服務整合資訊系統,CW10803004,T07,T0701,新北市新莊區建安街101巷1弄11號1樓,C04
FWA00029595,新北市私立佳甯蒙特梭利托嬰中心,82339085,C05,托育服務整合資訊系統,CW10802005,T07,T0701,新北市林口區三民路122號1樓2樓,C04
FWA00029612,新北市政府委託社團法人新北市大愛關懷協會辦理深坑公共托育中心(托嬰中心),82335383,C05,托育服務整合資訊系統,CW10802001,T07,T0701,新北市深坑區北深路2段136巷5號1樓,C04
FWA00029621,新北市私立悅萌園托嬰中心,82335763,C05,托育服務整合資訊系統,CW10802002,T07,T0701,新北市林口區文化一路二段173號1樓及2樓,C04
FWA00029630,新北市私立林口愛樂分托嬰中心,82173866,C05,托育服務整合資訊系統,CW10706006,T07,T0701,新北市林口區公園路118號1、2樓,C04
FWA00029694,新北市政府委託社團法人新北市中華國際嬰幼兒發展學會辦理五股成泰公共托育中心,72898356,C05,托育服務整合資訊系統,CW10703001,T07,T0701,新北市五股區芳洲八路79號3樓,C04
FWA00029748,新北市私立甄愛寶貝托嬰中心,72886696,C05,托育服務整合資訊系統,CW10702003,T07,T0701,新北市中和區景平路240巷1弄10號1樓,C04
FWA00029757,新北市私立四季托嬰中心,72855223,C05,托育服務整合資訊系統,CW10701002,T07,T0701,新北市土城區2鄰金城路2段258號2樓,C04
FWA00029801,新北市私立安安托嬰中心,72884917,C05,托育服務整合資訊系統,CW10701020,T07,T0701,新北市淡水區自強路80巷8號1樓,C04
FWA00029847,新北市政府委託財團法人中華民國唐氏症基金會辦理新莊裕民國小公共托育中心,82211593,C05,托育服務整合資訊系統,CW10709007,T07,T0701,新北市新莊區裕民街123號之1(裕民國小集賢樓第一層部分),C04
FWA00029856,新北市私立幼恩國際托嬰中心,85372327,C05,托育服務整合資訊系統,CW10706004,T07,T0701,新北市新莊區014鄰昌明街48號2樓,C04
FWA00029865,新北市政府委託新北市愛佳社會福利協會辦理土城興城公共托育中心,82241962,C05,托育服務整合資訊系統,CW10710007,T07,T0701,新北市土城區興城路17號3樓,C04
FWA00029892,新北市私立豐悅兒托嬰中心,82203088,C05,托育服務整合資訊系統,CW10708003,T07,T0701,新北市淡水區濱海路2段212號1樓及1樓夾層,C04
FWA00029900,新北市政府委託財團法人伊甸社會福利基金會辦理瑞芳公共托育中心,82326976,C05,托育服務整合資訊系統,CW10801001,T07,T0701,新北市瑞芳區明燈路3段2號2樓,C04
FWA00029955,新北市私立親親邦尼托嬰中心,82282371,C05,托育服務整合資訊系統,CW10711013,T07,T0701,新北市五股區芳洲九路52號1樓及2樓,C04
FWA00029982,新北市政府委託財團法人中華民國唐氏症基金會辦理新豐公共托育中心,82281252,C05,托育服務整合資訊系統,CW10711005,T07,T0701,新北市新莊區樹新路226號3樓,C04
FWA00030025,新北市私立艾兔托嬰中心,82245735,C05,托育服務整合資訊系統,CW10710014,T07,T0701,新北市新店區北新路二段121巷6弄2號2樓,C04
FWA00030043,新北市私立快樂寶貝托嬰中心,72644516,C05,托育服務整合資訊系統,CW10604002,T07,T0701,新北市三重區集美街112巷5號1樓,C04
FWA00030061,新北市私立童話家果子托嬰中心,50738898,C05,托育服務整合資訊系統,CW10601003,T07,T0701,新北市新店區建國路217號2樓,C04
FWA00030070,新北市私立欣欣寶貝屋新莊托嬰中心,50737912,C05,托育服務整合資訊系統,CW10601004,T07,T0701,新北市新莊區新北市新莊區中港路163、165號2樓,C04
FWA00030089,新北市政府委託中華民國蒙特梭利學會辦理板橋社後公共托育中心,50749678,C05,托育服務整合資訊系統,CW10602003,T07,T0701,新北市板橋區中正路10號2樓,C04
FWA00030098,新北市私立彤言彤語托嬰中心,72612985,C05,托育服務整合資訊系統,CW10602004,T07,T0701,新北市土城區3鄰學士路12巷8號及10號,C04
FWA00030106,新北市私立菲樂米托嬰中心,37825531,C05,托育服務整合資訊系統,CW10601007,T07,T0701,新北市永和區中興街133巷21號1樓,C04
FWA00030133,新北市私立親親寶貝新泰園托嬰中心,49795821,C05,托育服務整合資訊系統,CW10509006,T07,T0701,新北市泰山區信華一街35號1樓,C04
FWA00030160,新北市私立蘋果樹托嬰中心,72768889,C05,托育服務整合資訊系統,CW10608003,T07,T0701,新北市三重區仁政街126-4、126-5號1樓,C04
FWA00030188,新北市政府委託社團法人中華民國學前教育發展學會辦理中和青年宅公共托育中心,72777557,C05,托育服務整合資訊系統,CW10608013,T07,T0701,新北市中和區景德街23號,C04
FWA00030197,新北市私立新莊樂比托嬰中心,72752839,C05,托育服務整合資訊系統,CW10607001,T07,T0701,新北市新莊區新北市新莊區幸福路801巷2號1樓,C04
FWA00030205,新北市私立艾寶貝托嬰中心,72766334,C05,托育服務整合資訊系統,CW10607009,T07,T0701,新北市蘆洲區長樂路138號1樓,C04
FWA00030223,新北市私立芊萬田托嬰中心,72747604,C05,托育服務整合資訊系統,CW10606003,T07,T0701,新北市淡水區新市一路三段101巷168號1樓及夾層,C04
FWA00030250,新北市私立星逸托嬰中心,72782480,C05,托育服務整合資訊系統,CW10609005,T07,T0701,新北市林口區文化三路一段39巷177號,C04
FWA00030269,新北市政府委託新北市幼兒托育職業工會辦理新莊昌隆公共托育中心,72784298,C05,托育服務整合資訊系統,CW10609006,T07,T0701,新北市新莊區昌隆街63號聚賢樓1樓,C04
FWA00030278,新北市政府委託社團法人中華民國學前教育發展學會辦理中和景新公共托育中心,72777579,C05,托育服務整合資訊系統,CW10609002,T07,T0701,新北市中和區景新街467巷37號歌聲樓2樓,C04
FWA00030296,新北市私立亞葳托嬰中心,91345221,C05,托育服務整合資訊系統,CW11009012,T07,T0701,新北市蘆洲區光復路26號1、2樓、28號2樓,C04
FWA00030331,新北市私立愛德華寶貝貝托嬰中心,91349155,C05,托育服務整合資訊系統,CW11010006,T07,T0701,新北市新莊區新北市新莊區新泰路258號1樓,C04
FWA00030359,新北市私立美敦托嬰中心,91321683,C05,托育服務整合資訊系統,CW11008004,T07,T0701,新北市蘆洲區中華街77號2樓,C04
FWA00030386,新北市政府委託社團法人新北市中華國際嬰幼兒發展學會辦理土城清水公共托育中心,91388065,C05,托育服務整合資訊系統,CW11011011,T07,T0701,新北市土城區金城路二段356號樂群樓1.2樓,C04
FWA00030395,新北市私立伊頓貝爾托嬰中心,,C05,托育服務整合資訊系統,CW11011012,T07,T0701,新北市蘆洲區長榮路376號2樓、378號2樓,C04
FWA00030403,新北市私立小米果托嬰中心,91392238,C05,托育服務整合資訊系統,CW11012007,T07,T0701,新北市五股區新五路2段652號1、2層,C04
FWA00030412,新北市政府委託社團法人新北市嬰幼兒托育協會辦理永和仁愛公共托育中心,91394215,C05,托育服務整合資訊系統,CW11012010,T07,T0701,新北市永和區仁愛路244之1號1樓及2樓(部分),C04
FWA00030421,新北市政府委託新北市托育與教保服務管理學會辦理永和頂溪公共托育中心,91391646,C05,托育服務整合資訊系統,CW11012004,T07,T0701,新北市永和區文化路133號(仁愛樓1、2樓),C04
FWA00030430,新北市政府委託耕莘健康管理專科學校辦理新店大豐公共托育中心,91390421,C05,托育服務整合資訊系統,CW11012005,T07,T0701,新北市新店區新北市新店區民族路110號1樓,C04
FWA00030449,新北市私立貝格爾小王子托嬰中心,91267055,C05,托育服務整合資訊系統,CW11006001,T07,T0701,新北市中和區安平路87之2號1、2樓,C04
FWA00030476,新北市私立崇幼托嬰中心,91280563,C05,托育服務整合資訊系統,CW11007005,T07,T0701,新北市汐止區建成路42號1、2、3樓,C04
FWA00030485,新北市私立巧思茵菲特國際托嬰中心,91280867,C05,托育服務整合資訊系統,CW11007007,T07,T0701,新北市蘆洲區長榮路168巷8號1層及夾層、長興路105號1層及夾層,C04
FWA00030494,新北市私立貝格爾中和托嬰中心,91278709,C05,托育服務整合資訊系統,CW11007008,T07,T0701,新北市中和區景德街5號1樓,C04
FWA00030520,新北市私立艾麗絲蒙特梭利托嬰中心,91257583,C05,托育服務整合資訊系統,CW11004016,T07,T0701,新北市新店區中央五街28號1、2樓,C04
FWA00030548,新北市私立歐特花園托嬰中心,,C05,托育服務整合資訊系統,CW11005001,T07,T0701,新北市蘆洲區三民路368-3號1樓,C04
FWA00030566,新北市私立豐悅兒淡海托嬰中心,91149184,C05,托育服務整合資訊系統,CW11002010,T07,T0701,新北市淡水區淡海路77號1、2、3層,C04
FWA00030584,新北市政府委託社團法人中華民國學前教育發展學會辦理板橋湳興公共托育中心,91164023,C05,托育服務整合資訊系統,CW11003007,T07,T0701,新北市板橋區新北市板橋區南雅西路一段154號（1、2、3層）,C04
